"APPENDIX A
123,1800,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Buffal o,NY,"Sunday, November 03,
1974",Niagara Frontier Theatre Organ Society,"2
Hours",NI,"$1,0 00.0
0",NI,TRUE,7 30 PM,Riviera Theater
122,1719,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Detroi t,MI,"Monday, November 04,
1974",Mercy College,"2
hours",Concert,$75 0.00,"Dinner, Breakfast, Lunch &
Housing",TRUE,1 00 PM,"Mercy College Student
Center"
120,1802,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Bloom ington,IN,"Wednesday, November 13,
1974","High School University Division
Conference","25-30
Minut es",NI,$10 0.00,NI,TRUE,1 00 PM,Alumni Hall
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
107,1797,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Merril
lville",IN,"Saturday,
November 16,
1974","Merrillville High
School",1 hour,NI,"$50
0.00","Housing
and Meals",TRUE,7 30 PM,"Merrillvi
lle High School"
108,1729,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Hamm ond,IN,"Sunday, November 17,
1974","Hammond Central Lions Club, Inc.","2 1/2
hours",NI,"$1,2 00.0
0",NI,TRUE,2 00 PM,NI
111,1804,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Saint John,IN,"Monday, November 18,
1974","Choral Department, Lake Central High School","90
minut es",Concert,$40 0.00,"Evening Meal, Lodging and
Breakfast",TRUE,8 00 PM,Grimme r Junior High School
110,"1738
(b)",Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",East Chica go,IN,"Monday, November 18,
1974",School City of East Chicago,"40
minut
es each",Assembly Programs,$25 0.00,One Meal (Lunch),TRUE,1 35 PM,Rooseve lt High School
109,"1738
(a)",Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",East Chica go,IN,"Monday, November 18,
1974",School City of East Chicago,"40
minut es each",Assembly Programs,$25 0.00,One Meal (Lunch),TRUE,8 40 AM,Washing ton High School
112,1745,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Plymo uth,IN,"Tuesday, November 19,
1974",Plymouth Arts Commision,NI,Concert Series,$35 0.00,Meals,TRUE,8 00 PM,"High School
Gymnasi um"
106,1810,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Highla nd,IN,"Tuesday, November 19,
1974",Highland Junior/ Senior High School,"45
Minut es each, 8 30
&
9 30
am","2
Convocations",$10 0.00,Lunch,TRUE,8 30 AM,Monbec k Auditori um
1895,1777,Musical Organiza tions,Varsity Singers,RES,8,Bloom ington,IN,"Thursday, November 21,
1974","Association of Elementary School
Principals","25
minut es",Annual Convention,$15 0.00,NI,TRUE,7 30 pm,"Whitten berger Auditori
um"
1899,1812,"Musical Organiza
tions",Varsity Singers,RES,approx 6,Bloom ington,IN,"Monday, November 25,
1974",Foreign Journalist Project,"20
minut es",dinner,$11 0.00,NI,TRUE,7 00 pm,Federal Room
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1896,1757,"Musical
Organiza tions","Varsity
Singers",RES,8-11,"Bloom
ington",IN,"Saturday,
November 30,
1974","IU Campus
Christian Ministry","20
minut es","Century Club
Dinner","$13
0.00","less if
fewer performer
s",TRUE,7 00 pm,IMU
1898,1815,"Musical
Organiza tions","Singing
Hoosiers",RES,"approx
47","Chica
go",IL,"Monday,
December 02,
1974","IU Alumni
Association",1 hour,banquet,"$75
0.00",lodging,TRUE,8 00 pm,"Sheraton
Chicago"
119,1778,"Musical Attractio
ns",Singing Hoosiers,RES,20-25,Indian apolis,IN,"Thursday, December 05,
1974","Personnel Association of
Indianapolis","35-40
Minut es",Christmas Program,$65 0.00,Dinner,TRUE,7 30 PM,"IPALCO
Hall"
114,1758,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Colum
bus",IN,"Saturday,
December 07,
1974","Columbus
Commandry of Knights Templar","75
Minut es",Concert,"$47
5.00",Meal,TRUE,8 15 PM,"Donner
Center"
1905,1788,Musical Organiza tions,Varsity Singers,RES,16-20,Indian apolis,IN,"Sunday, December 08,
1974","Indianapolis Farm Bureau, Inc.",1 hour,State Convention,$40 0.00,meal,TRUE,8 00 pm,Murat Temple
1464,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Monday, December 09,
1974",NI,NI,Chimes of Christmas,NI,NI,FALSE,6 00 & 8 00 pm,"IU
Auditori um"
1889,1779,Musical Organiza tions,Vocal Quartet & pianist,RES,5,Bloom ington,IN,"Thursday, December 12,
1974",University Club,1/2 hour,Christmas Tea,$60. 00,NI,TRUE,1 30 pm,Presiden t s House
115,1790,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 50",Fort Wayn e,IN,"Thursday, December 12,
1974",Junto Club of Fort Wayne,"75
minut es",Christmas Party,$50 0.00,Meal,TRUE,9 30 PM,"Fort Wayne
Country Club"
1897,1782,Musical Organiza tions,Varsity Singers,RES,8,Indian apolis,IN,"Wednesday, December 18,
1974","Indiana Department of
Natural Resources","30-45
minut es",NI,$35 0.00,dinner,TRUE,8 30 pm,"Indianap olis Hilton
Hotel"
116,1821,"Musical
Attractio ns","Singing
Hoosiers",RES,7,"Bloom
ington",IN,"Wednesday,
January 22, 1975","Robert Morse
Associates","30
minut es",Banquet,"$15
0.00",NI,TRUE,7 30 PM,"Frangiap
ani Room"
118,1822,Musical Attractio ns,Singing Hoosiers,RES,"Appro
x. 47",Mount Verno n,IN,"Saturday, February 01,
1975",Mount Vernon Kiwanis Club,"2
hours",NI,$30 0.00,Dinner,TRUE,8 00 PM,"Mount Vernon High School Auditori
um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
113,1808,"Musical
Attractio ns","Singing
Hoosiers",RES,"Appro
x. 47","Cincin
nati",OH,"Wednesday,
February 05,
1975","I.U. Alumni club
of Cincinnati, OH",NI,NI,"$35
0.00","Housing
and Meals",TRUE,NI,"Indian
Hills High
School"
1901,1849,"Musical
Organiza tions","Singing
Hoosiers",RES,"approx
47","Fort
Wayn e",IN,"Sunday, February
23, 1975",Homestead H.S.,NI,NI,"$60
0.00","housing,
dinner, breakfast",TRUE,8 00 pm,"Homeste
ad High School"
1902,1819,"Musical Organiza
tions",Singing Hoosiers,RES,approx 47,"Fort Wayn
e",IN,"Monday, February 24,
1975",Homestead H.S.,NI,NI,$60 0.00,"housing, dinner,
breakfast",TRUE,8 00 pm,"Homeste
ad High School"
1903,1850,"housing,
dinner, breakfast","Singing
Hoosiers",RES,"approx
47","Fort
Wayn e",IN,"Monday,
February 24,
1975",Homestead H.S.,NI,NI,NI,NI,TRUE,12 30 pm,"Homeste
ad H.S.,"
1904,1851,"housing, dinner, breakfast",Singing Hoosiers,RES,approx 47,Monro e,IN,"Monday, February 24,
1975",Homestead High School,NI,NI,NI,NI,TRUE,2 30 pm,Adams Central School
1885,1855,Musical Organiza tions,Singing Hoosiers,RES,approx 47,Lafaye tte,IN,"Monday, March 17, 1975",Jefferson H.S.,"2 50-
min. convo cation s, 1
1/2 - 2
hour conce
rt",NI,$50 0.00,lunch & dinner,TRUE,"10 15
am, 1 15 pm, 8 00 pm",Jefferso n H.S.
1219,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Saturday, April 12, 1975",NI,NI,"Annual Spring
Concert",$0.0 0,"25th Anniversa
ry Concert",FALSE,8 00 pm,"IU
Auditori um"
1906,1869,Musical Organiza tions,Singing Hoosiers,RES,approx 47,South Bend,IN,"Monday, April 14, 1975",Alumni Association,"1 1/2
hours",Alumni Club Meeting,$0.0 0,"meals, transporta tion, &
housing",TRUE,7 30 pm,Ramada Inn
1886,1874,"Musical Organiza
tions",Singing Hoosiers,RES,approx 47,Bloom ington,IN,"Friday, April 18,
1975",Lion s Club,"20
minut es",State Convention,$75 0.00,NI,TRUE,8 00 pm,"IU
Auditori um"
1887,1874,Musical Organiza tions,Singing Hoosiers,RES,approx 130,Bloom ington,IN,"Saturday, April 19, 1975",Lion s Club,"1 1/2
hours",State Convention,$75 0.00,NI,TRUE,8 00 pm,"IU
Auditori um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1884,1796,"Musical
Organiza tions","Singing
Hoosiers",RES,"approx
. 47","French
Lick",IN,"Friday, April 25,
1975",Tri Kappa,NI,Convention,"$47
5.00",NI,TRUE,8 00 pm,"Sheraton
Hotel"
1888,1814,Musical Organiza tions,Singing Hoosiers,RES,approx 47,French Lick,IN,"Thursday, May 01, 1975",Indiana Gas Association,"40-45
minut es",banquet,$50 0.00,meal,TRUE,9 00 pm,"French Lick Sheraton
Hotel"
156,1908,Varsity Singers,Singing Hoosiers,RES,16-25,French Lick,IN,"Saturday, July 26, 1975",Region Four Meeting,1 hour,Banquet,$50 0.00,Dinner,TRUE,8 45 PM,"West Dining
Room"
1910,NI,NI,"Varisty
Singers",RES,NI,"French
Lick",IN,"Saturday, July
26, 1975","1975 UTU
Region Four Meeting",NI,NI,NI,NI,FALSE,9 00 pm,"Sheraton
Hotel"
165,1880,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Elletts ville,IN,"Thursday, September 11,
1975",Lion s Club of Ellettsville,"90
minut es",Concert,$15 0.00,NI,TRUE,Approx. 8 00 PM,"Edgewo od Cafetori
um"
160,1898,"Musical
Attractio ns",Singing Hoosiers,RES,"approx
. 47",Bloom ington,IN,"Friday, September 12,
1975",Dental Alumni Association,1 hour,NI,$20 0.00,NI,TRUE,8 00 PM,Alumni Hall
164,1934,"Musical
Attractio ns","Varsity
Singers",RES,"Appro
x. 15","Bloom
ington",IN,"Thursday,
September 18,
1975",RCA,"30-40
minut es",Dinner,"$22
5.00",NI,TRUE,9 00 PM,"Executiv
e Inn"
163,1918,Musical Attractio ns,Varsity Singers,RES,18-25,Indian apolis,IN,"Friday, September 26,
1975",Indianapolis Power & Light,"1
hours",Banquet,$50 0.00,NI,TRUE,8 15 PM,Atkinso n Hotel
161,1897,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Frankf ort,IN,"Saturday, September 27,
1975",Choral Department Frankt Sr. H.S.,"2
hours",NI,$40 0.00,Dinner,TRUE,8 00 PM,"Frankfor t Senior High
School"
157,1938,"Musical
Attractio ns","Singing
Hoosiers",RES,30,Knox,IN,"Tuesday, October
07, 1975","Knox High
School","40-50
& 90 minut es",Concert,"$80
0.00",Meal,TRUE,"2 00 &
7 30 PM","Knox
High School Auditori
um"
159,1902,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",French Lick,IN,"Sunday, October 12, 1975","College & University Business
Officers","1
hours",Banquet,$40 0.00,Dinner,TRUE,8 00 PM,Sheraton
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
158,1949,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Koko
mo",IN,"Sunday, October
12, 1975","Indiana
University Kokomo","25-30
minut es","30th
Anniversary of I.U.
Kokomo","$46
5.00","Lunch and
Dinner",TRUE,"Approx.
2 30","Havens
Auditori um"
155,1927,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Bloom
ington",IN,"Monday, October
20, 1975","Governor s
Conference on the Aging","30
minut es","Dinner
(Banquet)","$25
0.00",NI,TRUE,7 45 PM,"Alumni
Hall"
153,1969,"Musical Attractio
ns",Singing Hoosiers,RES,"approx
. 47",Indian apolis,IN,"Tuesday, October 21, 1975",Senator Birch Baye,"30-45
minut es","Presidential
Announceme nt",$30 0.00,NI,TRUE,"11 00
AM","State
House Rotunda"
150,1956,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Decat
ur",IN,"Tuesday, October
28, 1975","Adams County-
I.U Alumni Association","45
minut es & 2 hours","Special
Concert","$60
0.00","Lunch and
Dinner",TRUE,"Approx.
2 30 &
7 30 PM","Belmont
High School
Auditori um"
138,1962,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Bunke r Hill,IN,"Friday, November 14,
1975","Music Department,
Maconaquah High School","30-40
Minut es",Community Concert,$70 0.00,"Housing, Lunch,
Dinner & Breakfast",TRUE,"2 30 PM
and Evening","Mocona quah
High School"
148,1826,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Hamm ond,IN,"Saturday, November 15,
1975","Hammond Central Lions Club, Inc.","2
hours",15th Annual,"$1,2 00.0
0",NI,TRUE,2 30 PM,"Hammo nd Technic al- Vocatio
nal High School"
147,1981,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Merril
lville",IN,"Saturday,
November 15,
1975","Merrillville High
School","2
hours",Concert,"$50
0.00","Dinner,
Breakfast and Housing",TRUE,8 00 PM,"Merrillvi
lle High School"
149,1895,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Griffit
h",IN,"Monday,
November 17,
1975","Griffith High
School","90
minut es",Convocation,"$40
0.00",Lunch,TRUE,"10 00
AM &
2 00 PM","Griffith
High School Auditori um"
151,1987,Varsity Singers,Singing Hoosiers,RES,NI,Bloom ington,IN,"Thursday, November 20,
1975","Indiana Assoc. of Elementary School
Principals","30-40
Minut es",Concert,$15 0.00,NI,TRUE,7 00 PM,"Whitten berger Auditori
um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
146,1964,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Valpar
aiso",IN,"Saturday,
November 22,
1975","Valparaiso High
School Choir","90
minut es","Swing Choir
Festival","$70
0.00","Housing,
Dinner and
Breakfast",TRUE,7 30 PM,"High
School Auditori
um"
145,1886,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Elkhar
t",IN,"Sunday,
November 23,
1975","Elkhart
Symphony","75
minut es","Symphony
Series Concert","$30
0.00","Housing
and Meal",TRUE,4 00 PM,"Memori
al High School
Auditori um"
144,1979,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Plymo uth,IN,"Monday, November 24,
1975",Plymouth Arts Commission,"2
hours",Concert,$35 0.00,Dinner,TRUE,8 00 PM,"Plymout h High
School Gym"
143,1991,"Musical
Attractio ns",Singing Hoosiers,RES,"approx
. 47",Elkart,IN,"Monday, November 24,
1975",Memorial High School,"45
Minut es",Convocation,$75. 00,Lunch,TRUE,"10 00
AM","Memori al High
School"
152,1868,Musical Attractio ns,Varsity Singers,NI,11,Jeffers onville,IN,"Sunday, November 30,
1975",Indiana Hospital Association,"40-50
minut es",Annual Meeting,$68 3.00,NI,TRUE,8 30 or 9 00 PM,Marriott Inn Grand Ballroo m
141,1926,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",New Castle,IN,"Wednesday, December 03,
1975",Henry County Savings & Loan Association,"90
minut es",Christmas Party,$90 0.00,Meal,TRUE,8 15 PM,Bundy Auditori um
140,1988,Musical Attractio ns,Varsity Singers,RES,"approx
. 47",Kentla nd,IN,"Thursday, December 04,
1975",REMC,"45
Minut es",Annual Membership,$40 0.00,Lunch,TRUE,"12 30
Local","South Newton High
School"
117,1827,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 47",Colum bus,IN,"Saturday, December 06,
1975","Columbus
Commandry of Knights Templar","75
minut es",Concert,$47 5.00,Meal,TRUE,8 15 PM,Donner Center
136,1958,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Indian apolis,IN,"Monday, December 08,
1975",Farm Bureau Convention,1 hour,Annual Banquet,$70 0.00,dinner,TRUE,7 30 PM,Murat Theater
1909,NI,"Musical Attractio
ns",Vocal Quartet,RES,5,Colum bus,IN,"Friday, December 19,
1975",Union Starch & Refining Co.,NI,NI,NI,dinner,TRUE,7 30 pm,"Harrison Lakes
C.C."
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
173,1910,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Cincin
nati",OH,"Thursday,
January 15, 1976","Indiana
University Alumni
Association",1 hour,NI,"$35
0.00","Lunch and
Dinner",TRUE,7 30 PM,"Indiana
Hill Auditori
um"
169,2012,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Indian
apolis",IN,"Wednesday,
January 21, 1976","Modernfold
Corporation","45
minut es",Concert,"$90
0.00",NI,TRUE,8 30 PM,"Holiday
Inn East"
174,1980,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Seymo ur,IN,"Friday, January 30, 1976",Richard Moren,"45
minut es",Annual Meeting,$50 0.00,Dinner,TRUE,8 00 pm,"Seymour High School Auditori
um"
142,1986,"Musical
Attractio ns",Singing Hoosiers,RES,"approx
. 47",Floren ce,KY,"Thursday, February 12,
1976",Cincinnati Bible College,"75
minut es",Concert,$60 0.00,Meal,TRUE,8 00 or 8 30 PM,"Presiden
t s Motor Inn"
137,2001,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Koko mo,IN,"Tuesday, February 17,
1976",Kokomo Shcoolmasters,"90
minut es",Teachers Social Event,$75 0.00,NI,TRUE,7 30 PM,"Haywort h High School
Auditori um"
168,1990,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Whitel and,IN,"Tuesday, February 24,
1976",Band Boosters- Whiteland High School,"2
hours",Benefit Concert,$40 0.00,Dinner,TRUE,Approx. 7 30 PM,"Whitela nd Commu nity High
School"
167,1989,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Whitel
and",IN,"Tuesday,
February 24,
1976","Student
Government Whiteland High School","50
minut es",Convocation,"$15
0.00",NI,TRUE,2 00 PM,"Whitela
nd Commu nity High School"
175,2031,Musical Attractio ns,Varsity Singers,RES,"Appro
x. 16",Bloom ington,IN,"Sunday, March 07, 1976",Conference Bureau,"45-60
min.",National Audio-Visual Institute,$25 0.00,NI,TRUE,approx. 8 30pm,"Poplars Researc h & Confere nce
Center"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
166,2020,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Huntin
gburg",IN,"Tuesday, March
16, 1976","Dubois County
Humane Society","2
hours","Kindness
Week","$60
0.00",Lunch,TRUE,8 00 PM,"Hunting
burg High School
Auditori um"
170,2036,Musical Attractio ns,Varsity Singers,RES,16,Indian apolis,IN,"Saturday, March 27, 1976",Tri Dappa Sorority,"35-40
minut es",State Meeting,$65 0.00,NI,TRUE,Approx. 8 00 PM,Columbi a Club
1220,NI,NI,Singing Hoosiers,RES,Full Group,Bloom ington,IN,"Saturday, April 03, 1976",NI,NI,"Annual
Spring Concert",$0.0 0,"Title ""Let
Freedom Ring""",FALSE,8 00 pm,"IU
Auditori um"
171,2033,"Musical
Attractio ns",Singing Hoosiers,RES,"approx
. 47",Indian apolis,IN,"Tuesday, April 06, 1976","National Rifle
Association of America","30-40
minut es",Banquet,"$1,1 50.0
0",NI,TRUE,Approx. 9 00 PM,"Indianap
olis Hilton"
172,2035,Musical Attractio ns,Instrume ntal Group,NI,7,Indian apolis,IN,"Tuesday, April 06, 1976",National Rifle Associaition of America,"Durati on of
Banqu et",Banquet,$39 5.00,NI,TRUE,Approx. 8 00 PM,"Indianap olis
Hilton Hotel"
176,2049,Musical Attractio ns,Singing Hoosiers,RES,NI,Bloom ington,IN,"Tuesday, April 20, 1976",Indiana State Commission on Aging and Aged,"15-30
min.",Banquet/Meet ing,$0.0 0,NI,TRUE,12 30pm,"Frangipa ni Room
(stage area)"
177,2074,"Musical Attractio
ns",Singing Hoosiers,RES,"Appro
x. 50","New
Harmo ny",IN,"Friday, April 23,
1976","Historic New Harmony, Inc.","2
hours",Concert,$0.0 0,"transporta tion &
dinner",TRUE,8 00pm,"Murphy
Auditori um"
182,2082,"Musical
Attractio ns",Varsity Singers,RES,10-18,Bloom ington,IN,"Thursday, August 12, 1976",Savings & Loan,"30
minut es",Banquet,$30 0.00,NI,TRUE,8 00pm,Alumni Hall
179,2150,"Musical
Attractio ns",Singing Hoosiers,RES,"Appro
x. 30",Bloom ington,IN,"Sunday, August 29, 1976","College Mall
Merchants Assoc. Inc.","30
minut es",concert,$10 0.00,"transporta
tion expences",TRUE,3 30pm,College Mall
180,2137,Musical Attractio ns,Singing Hoosiers,RES,"approx
. 47",Elletts ville,IN,"Thursday, September 09,
1976",Edgewood High School,"2
hours",Concert,$15 0.00,NI,TRUE,8 00pm,"Edgewo od High School Cafetori
um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
183,2141,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47",Bath,IN,"Sunday,
September 19,
1976","Reverand
George Hill","2
hours",Concert,"$40
0.00","transporta
tion & dinner",TRUE,7 00pm,"Bath
United Methodi
st Church"
184,2041,"Musical
Attractio ns",Varsity Singers,RES,"Appro
x. 13",Bloom ington,IN,"Thursday, September 30,
1976",RCA,"30-45
minut es",Dinner,$25 0.00,NI,TRUE,9 00pm,Executiv e Inn
178,2147,"Musical Attractio
ns",Varsity Singers,RES,11,Bloom ington,IN,"Sunday, October 10, 1976",Conference Bureau,1 hour,"NAVA
reception/dinn er",$26 5.00,NI,TRUE,8 45pm,Poplars
181,2114,"Musical Attractio
ns",Singing Hoosiers,RES,"approx
. 47","Fort Wayn
e",IN,"Sunday, October 17, 1976",Presbyterian church,"2
hours",concert series,"$1,0 00.0
0",dinner,TRUE,8 00pm,"Presbyte rian
Church"
139,2028,"Musical
Attractio ns","Singing
Hoosiers",RES,"approx
. 47","Colum
bus",IN,"Saturday,
December 04,
1976","Commandery of
Knights Templar","75
minut es",Concert,"$47
5.00",Dinner,TRUE,8 15 PM,"Donner
Center"
